id,refshort,reference,year_of_sample,year_of_publication,country,climate,continent,sphere_fragment,sphere_matrix,biome,taxa,fragment_id,plot_id,fragment_plot_comb,fragment_area,longitude,latitude,sampling_design,control_cont_frag,patch_type,sampling_method,method_category,sampling_device_size,device_size_unit,intensity,intensity_unit,block_type,number_of_blocks_per_site,sampling_density,density_unit,sampling_duration,duration_unit,sampling_effort,sampling_effort_unit,sampling_note
721,Gomez-Martinez_2020,"Gómez-Martínez, C., A. L. T. O. Aase, Ø. Totland, J. Rodríguez-Pérez, T. Birkemoe, A. Sverdrup-Thygeson, and A. Lázaro. 2020. Forest fragmentation modifies the composition of bumblebee communities and modulates their trophic and competitive interactions for pollination. Scientific Reports 10:10872.",2007,no,Norway,Temperate,North America,terrestrial,terrestrial,forest,Insecta,patch_02,1,patch_02_1,0.52,10.76431654,59.71481144,standardized_fragment,no,NA,,transect,NA,NA,30-90,minutes walking,NA,NA,NA,NA,18,days,30-90,,
722,Gomez-Martinez_2020,"Gómez-Martínez, C., A. L. T. O. Aase, Ø. Totland, J. Rodríguez-Pérez, T. Birkemoe, A. Sverdrup-Thygeson, and A. Lázaro. 2020. Forest fragmentation modifies the composition of bumblebee communities and modulates their trophic and competitive interactions for pollination. Scientific Reports 10:10872.",2007,no,Norway,Temperate,North America,terrestrial,terrestrial,forest,Insecta,patch_03,1,patch_03_1,5.61,10.74070655,59.70977667,standardized_fragment,no,NA,,transect,NA,NA,30-90,minutes walking,NA,NA,NA,NA,11,days,30-90,,
723,Gomez-Martinez_2020,"Gómez-Martínez, C., A. L. T. O. Aase, Ø. Totland, J. Rodríguez-Pérez, T. Birkemoe, A. Sverdrup-Thygeson, and A. Lázaro. 2020. Forest fragmentation modifies the composition of bumblebee communities and modulates their trophic and competitive interactions for pollination. Scientific Reports 10:10872.",2007,no,Norway,Temperate,North America,terrestrial,terrestrial,forest,Insecta,patch_04,1,patch_04_1,2.27,10.77441648,59.70944274,standardized_fragment,no,NA,,transect,NA,NA,30-90,minutes walking,NA,NA,NA,NA,13,days,30-90,,
724,Gomez-Martinez_2020,"Gómez-Martínez, C., A. L. T. O. Aase, Ø. Totland, J. Rodríguez-Pérez, T. Birkemoe, A. Sverdrup-Thygeson, and A. Lázaro. 2020. Forest fragmentation modifies the composition of bumblebee communities and modulates their trophic and competitive interactions for pollination. Scientific Reports 10:10872.",2007,no,Norway,Temperate,North America,terrestrial,terrestrial,forest,Insecta,patch_05,1,patch_05_1,1.53,10.77603897,59.70405482,standardized_fragment,no,NA,,transect,NA,NA,30-90,minutes walking,NA,NA,NA,NA,15,days,30-90,,
725,Gomez-Martinez_2020,"Gómez-Martínez, C., A. L. T. O. Aase, Ø. Totland, J. Rodríguez-Pérez, T. Birkemoe, A. Sverdrup-Thygeson, and A. Lázaro. 2020. Forest fragmentation modifies the composition of bumblebee communities and modulates their trophic and competitive interactions for pollination. Scientific Reports 10:10872.",2007,no,Norway,Temperate,North America,terrestrial,terrestrial,forest,Insecta,patch_06,1,patch_06_1,1.03,10.85149991,59.64102418,standardized_fragment,no,NA,,transect,NA,NA,30-90,minutes walking,NA,NA,NA,NA,16,days,30-90,,
726,Gomez-Martinez_2020,"Gómez-Martínez, C., A. L. T. O. Aase, Ø. Totland, J. Rodríguez-Pérez, T. Birkemoe, A. Sverdrup-Thygeson, and A. Lázaro. 2020. Forest fragmentation modifies the composition of bumblebee communities and modulates their trophic and competitive interactions for pollination. Scientific Reports 10:10872.",2007,no,Norway,Temperate,North America,terrestrial,terrestrial,forest,Insecta,patch_07,1,patch_07_1,0.59,10.75774119,59.64740997,standardized_fragment,no,NA,,transect,NA,NA,30-90,minutes walking,NA,NA,NA,NA,13,days,30-90,,
727,Gomez-Martinez_2020,"Gómez-Martínez, C., A. L. T. O. Aase, Ø. Totland, J. Rodríguez-Pérez, T. Birkemoe, A. Sverdrup-Thygeson, and A. Lázaro. 2020. Forest fragmentation modifies the composition of bumblebee communities and modulates their trophic and competitive interactions for pollination. Scientific Reports 10:10872.",2007,no,Norway,Temperate,North America,terrestrial,terrestrial,forest,Insecta,patch_08,1,patch_08_1,0.38,10.69117093,59.67779522,standardized_fragment,no,NA,,transect,NA,NA,30-90,minutes walking,NA,NA,NA,NA,15,days,30-90,,
728,Gomez-Martinez_2020,"Gómez-Martínez, C., A. L. T. O. Aase, Ø. Totland, J. Rodríguez-Pérez, T. Birkemoe, A. Sverdrup-Thygeson, and A. Lázaro. 2020. Forest fragmentation modifies the composition of bumblebee communities and modulates their trophic and competitive interactions for pollination. Scientific Reports 10:10872.",2007,no,Norway,Temperate,North America,terrestrial,terrestrial,forest,Insecta,patch_09,1,patch_09_1,0.39,10.7067682,59.67176659,standardized_fragment,no,NA,,transect,NA,NA,30-90,minutes walking,NA,NA,NA,NA,13,days,30-90,,
729,Gomez-Martinez_2020,"Gómez-Martínez, C., A. L. T. O. Aase, Ø. Totland, J. Rodríguez-Pérez, T. Birkemoe, A. Sverdrup-Thygeson, and A. Lázaro. 2020. Forest fragmentation modifies the composition of bumblebee communities and modulates their trophic and competitive interactions for pollination. Scientific Reports 10:10872.",2007,no,Norway,Temperate,North America,terrestrial,terrestrial,forest,Insecta,patch_10,1,patch_10_1,72.98,10.71409776,59.67470782,standardized_fragment,no,NA,,transect,NA,NA,30-90,minutes walking,NA,NA,NA,NA,14,days,30-90,,
730,Gomez-Martinez_2020,"Gómez-Martínez, C., A. L. T. O. Aase, Ø. Totland, J. Rodríguez-Pérez, T. Birkemoe, A. Sverdrup-Thygeson, and A. Lázaro. 2020. Forest fragmentation modifies the composition of bumblebee communities and modulates their trophic and competitive interactions for pollination. Scientific Reports 10:10872.",2007,no,Norway,Temperate,North America,terrestrial,terrestrial,forest,Insecta,patch_11,1,patch_11_1,0.56,10.88409844,59.64976868,standardized_fragment,no,NA,,transect,NA,NA,30-90,minutes walking,NA,NA,NA,NA,16,days,30-90,,
731,Gomez-Martinez_2020,"Gómez-Martínez, C., A. L. T. O. Aase, Ø. Totland, J. Rodríguez-Pérez, T. Birkemoe, A. Sverdrup-Thygeson, and A. Lázaro. 2020. Forest fragmentation modifies the composition of bumblebee communities and modulates their trophic and competitive interactions for pollination. Scientific Reports 10:10872.",2007,no,Norway,Temperate,North America,terrestrial,terrestrial,forest,Insecta,patch_12,1,patch_12_1,2.2,10.75812205,59.67575564,standardized_fragment,no,NA,,transect,NA,NA,30-90,minutes walking,NA,NA,NA,NA,21,days,30-90,,
732,Gomez-Martinez_2020,"Gómez-Martínez, C., A. L. T. O. Aase, Ø. Totland, J. Rodríguez-Pérez, T. Birkemoe, A. Sverdrup-Thygeson, and A. Lázaro. 2020. Forest fragmentation modifies the composition of bumblebee communities and modulates their trophic and competitive interactions for pollination. Scientific Reports 10:10872.",2007,no,Norway,Temperate,North America,terrestrial,terrestrial,forest,Insecta,patch_13,1,patch_13_1,3.56,10.75066598,59.68183961,standardized_fragment,no,NA,,transect,NA,NA,30-90,minutes walking,NA,NA,NA,NA,13,days,30-90,,
733,Gomez-Martinez_2020,"Gómez-Martínez, C., A. L. T. O. Aase, Ø. Totland, J. Rodríguez-Pérez, T. Birkemoe, A. Sverdrup-Thygeson, and A. Lázaro. 2020. Forest fragmentation modifies the composition of bumblebee communities and modulates their trophic and competitive interactions for pollination. Scientific Reports 10:10872.",2007,no,Norway,Temperate,North America,terrestrial,terrestrial,forest,Insecta,patch_14,1,patch_14_1,5.39,10.74804752,59.69286658,standardized_fragment,no,NA,,transect,NA,NA,30-90,minutes walking,NA,NA,NA,NA,16,days,30-90,,
734,Gomez-Martinez_2020,"Gómez-Martínez, C., A. L. T. O. Aase, Ø. Totland, J. Rodríguez-Pérez, T. Birkemoe, A. Sverdrup-Thygeson, and A. Lázaro. 2020. Forest fragmentation modifies the composition of bumblebee communities and modulates their trophic and competitive interactions for pollination. Scientific Reports 10:10872.",2007,no,Norway,Temperate,North America,terrestrial,terrestrial,forest,Insecta,patch_15,1,patch_15_1,6.3,10.74057877,59.66011339,standardized_fragment,no,NA,,transect,NA,NA,30-90,minutes walking,NA,NA,NA,NA,13,days,30-90,,
735,Gomez-Martinez_2020,"Gómez-Martínez, C., A. L. T. O. Aase, Ø. Totland, J. Rodríguez-Pérez, T. Birkemoe, A. Sverdrup-Thygeson, and A. Lázaro. 2020. Forest fragmentation modifies the composition of bumblebee communities and modulates their trophic and competitive interactions for pollination. Scientific Reports 10:10872.",2007,no,Norway,Temperate,North America,terrestrial,terrestrial,forest,Insecta,patch_16,1,patch_16_1,2.54,10.75591554,59.67156797,standardized_fragment,no,NA,,transect,NA,NA,30-90,minutes walking,NA,NA,NA,NA,23,days,30-90,,
736,Gomez-Martinez_2020,"Gómez-Martínez, C., A. L. T. O. Aase, Ø. Totland, J. Rodríguez-Pérez, T. Birkemoe, A. Sverdrup-Thygeson, and A. Lázaro. 2020. Forest fragmentation modifies the composition of bumblebee communities and modulates their trophic and competitive interactions for pollination. Scientific Reports 10:10872.",2007,no,Norway,Temperate,North America,terrestrial,terrestrial,forest,Insecta,patch_17,1,patch_17_1,0.26,10.83785555,59.63530293,standardized_fragment,no,NA,,transect,NA,NA,30-90,minutes walking,NA,NA,NA,NA,17,days,30-90,,
737,Gomez-Martinez_2020,"Gómez-Martínez, C., A. L. T. O. Aase, Ø. Totland, J. Rodríguez-Pérez, T. Birkemoe, A. Sverdrup-Thygeson, and A. Lázaro. 2020. Forest fragmentation modifies the composition of bumblebee communities and modulates their trophic and competitive interactions for pollination. Scientific Reports 10:10872.",2007,no,Norway,Temperate,North America,terrestrial,terrestrial,forest,Insecta,patch_18,1,patch_18_1,0.7,10.7005329,59.68012055,standardized_fragment,no,NA,,transect,NA,NA,30-90,minutes walking,NA,NA,NA,NA,16,days,30-90,,
738,Gomez-Martinez_2020,"Gómez-Martínez, C., A. L. T. O. Aase, Ø. Totland, J. Rodríguez-Pérez, T. Birkemoe, A. Sverdrup-Thygeson, and A. Lázaro. 2020. Forest fragmentation modifies the composition of bumblebee communities and modulates their trophic and competitive interactions for pollination. Scientific Reports 10:10872.",2007,no,Norway,Temperate,North America,terrestrial,terrestrial,forest,Insecta,patch_19,1,patch_19_1,0.3,10.70322212,59.68213313,standardized_fragment,no,NA,,transect,NA,NA,30-90,minutes walking,NA,NA,NA,NA,15,days,30-90,,
739,Gomez-Martinez_2020,"Gómez-Martínez, C., A. L. T. O. Aase, Ø. Totland, J. Rodríguez-Pérez, T. Birkemoe, A. Sverdrup-Thygeson, and A. Lázaro. 2020. Forest fragmentation modifies the composition of bumblebee communities and modulates their trophic and competitive interactions for pollination. Scientific Reports 10:10872.",2007,no,Norway,Temperate,North America,terrestrial,terrestrial,forest,Insecta,patch_20,1,patch_20_1,0.4,10.71600981,59.68908629,standardized_fragment,no,NA,,transect,NA,NA,30-90,minutes walking,NA,NA,NA,NA,19,days,30-90,,
740,Gomez-Martinez_2020,"Gómez-Martínez, C., A. L. T. O. Aase, Ø. Totland, J. Rodríguez-Pérez, T. Birkemoe, A. Sverdrup-Thygeson, and A. Lázaro. 2020. Forest fragmentation modifies the composition of bumblebee communities and modulates their trophic and competitive interactions for pollination. Scientific Reports 10:10872.",2007,no,Norway,Temperate,North America,terrestrial,terrestrial,forest,Insecta,patch_21,1,patch_21_1,3.21,10.68847044,59.66243343,standardized_fragment,no,NA,,transect,NA,NA,30-90,minutes walking,NA,NA,NA,NA,16,days,30-90,,
741,Gomez-Martinez_2020,"Gómez-Martínez, C., A. L. T. O. Aase, Ø. Totland, J. Rodríguez-Pérez, T. Birkemoe, A. Sverdrup-Thygeson, and A. Lázaro. 2020. Forest fragmentation modifies the composition of bumblebee communities and modulates their trophic and competitive interactions for pollination. Scientific Reports 10:10872.",2007,no,Norway,Temperate,North America,terrestrial,terrestrial,forest,Insecta,patch_22,1,patch_22_1,32.15,10.76300579,59.65883827,standardized_fragment,no,NA,,transect,NA,NA,30-90,minutes walking,NA,NA,NA,NA,12,days,30-90,,
742,Gomez-Martinez_2020,"Gómez-Martínez, C., A. L. T. O. Aase, Ø. Totland, J. Rodríguez-Pérez, T. Birkemoe, A. Sverdrup-Thygeson, and A. Lázaro. 2020. Forest fragmentation modifies the composition of bumblebee communities and modulates their trophic and competitive interactions for pollination. Scientific Reports 10:10872.",2007,no,Norway,Temperate,North America,terrestrial,terrestrial,forest,Insecta,patch_23,1,patch_23_1,0.11,10.71745248,59.69340071,standardized_fragment,no,NA,,transect,NA,NA,30-90,minutes walking,NA,NA,NA,NA,17,days,30-90,,
743,Gomez-Martinez_2020,"Gómez-Martínez, C., A. L. T. O. Aase, Ø. Totland, J. Rodríguez-Pérez, T. Birkemoe, A. Sverdrup-Thygeson, and A. Lázaro. 2020. Forest fragmentation modifies the composition of bumblebee communities and modulates their trophic and competitive interactions for pollination. Scientific Reports 10:10872.",2007,no,Norway,Temperate,North America,terrestrial,terrestrial,forest,Insecta,patch_24,1,patch_24_1,0.24,10.72048579,59.69237093,standardized_fragment,no,NA,,transect,NA,NA,30-90,minutes walking,NA,NA,NA,NA,17,days,30-90,,
744,Gonzalez_2017_a,"González, E., Salvo, A., & Valladares, G. (2017). Natural vegetation cover in the landscape and edge effects: differential responses of insect orders in a fragmented forest. Insect Science, 24(5), 891-901.",2010,no,Argentina,Subtropical,South America,terrestrial,terrestrial,forest,Insecta,Fragment_1,1,Fragment_1_1,0.28,-64.26,-31.2006,standardized_fragment,no,NA,trap,yellow pan trap,34,cm diameter,1,trap per plot,plot,2,1,per plot,72,hours,1,,
745,Gonzalez_2017_a,"González, E., Salvo, A., & Valladares, G. (2017). Natural vegetation cover in the landscape and edge effects: differential responses of insect orders in a fragmented forest. Insect Science, 24(5), 891-901.",2010,no,Argentina,Subtropical,South America,terrestrial,terrestrial,forest,Insecta,Fragment_1,2,Fragment_1_2,0.28,-64.26,-31.2006,standardized_fragment,no,NA,trap,yellow pan trap,34,cm diameter,1,trap per plot,plot,2,1,per plot,72,hours,1,,
746,Gonzalez_2017_a,"González, E., Salvo, A., & Valladares, G. (2017). Natural vegetation cover in the landscape and edge effects: differential responses of insect orders in a fragmented forest. Insect Science, 24(5), 891-901.",2010,no,Argentina,Subtropical,South America,terrestrial,terrestrial,forest,Insecta,Fragment_2,1,Fragment_2_1,0.12,-64.2652,-31.2024,standardized_fragment,no,NA,trap,yellow pan trap,34,cm diameter,1,trap per plot,plot,2,1,per plot,72,hours,1,,
747,Gonzalez_2017_a,"González, E., Salvo, A., & Valladares, G. (2017). Natural vegetation cover in the landscape and edge effects: differential responses of insect orders in a fragmented forest. Insect Science, 24(5), 891-901.",2010,no,Argentina,Subtropical,South America,terrestrial,terrestrial,forest,Insecta,Fragment_2,2,Fragment_2_2,0.12,-64.2652,-31.2024,standardized_fragment,no,NA,trap,yellow pan trap,34,cm diameter,1,trap per plot,plot,2,1,per plot,72,hours,1,,
748,Gonzalez_2017_a,"González, E., Salvo, A., & Valladares, G. (2017). Natural vegetation cover in the landscape and edge effects: differential responses of insect orders in a fragmented forest. Insect Science, 24(5), 891-901.",2010,no,Argentina,Subtropical,South America,terrestrial,terrestrial,forest,Insecta,Fragment_3,1,Fragment_3_1,1.02,-64.271,-31.2036,standardized_fragment,no,NA,trap,yellow pan trap,34,cm diameter,1,trap per plot,plot,2,1,per plot,72,hours,1,,
749,Gonzalez_2017_a,"González, E., Salvo, A., & Valladares, G. (2017). Natural vegetation cover in the landscape and edge effects: differential responses of insect orders in a fragmented forest. Insect Science, 24(5), 891-901.",2010,no,Argentina,Subtropical,South America,terrestrial,terrestrial,forest,Insecta,Fragment_3,2,Fragment_3_2,1.02,-64.271,-31.2036,standardized_fragment,no,NA,trap,yellow pan trap,34,cm diameter,1,trap per plot,plot,2,1,per plot,72,hours,1,,
750,Gonzalez_2017_a,"González, E., Salvo, A., & Valladares, G. (2017). Natural vegetation cover in the landscape and edge effects: differential responses of insect orders in a fragmented forest. Insect Science, 24(5), 891-901.",2010,no,Argentina,Subtropical,South America,terrestrial,terrestrial,forest,Insecta,Fragment_4,1,Fragment_4_1,4.17,-64.2764,-31.1989,standardized_fragment,no,NA,trap,yellow pan trap,34,cm diameter,1,trap per plot,plot,2,1,per plot,72,hours,1,,
751,Gonzalez_2017_a,"González, E., Salvo, A., & Valladares, G. (2017). Natural vegetation cover in the landscape and edge effects: differential responses of insect orders in a fragmented forest. Insect Science, 24(5), 891-901.",2010,no,Argentina,Subtropical,South America,terrestrial,terrestrial,forest,Insecta,Fragment_4,2,Fragment_4_2,4.17,-64.2764,-31.1989,standardized_fragment,no,NA,trap,yellow pan trap,34,cm diameter,1,trap per plot,plot,2,1,per plot,72,hours,1,,
752,Gonzalez_2017_a,"González, E., Salvo, A., & Valladares, G. (2017). Natural vegetation cover in the landscape and edge effects: differential responses of insect orders in a fragmented forest. Insect Science, 24(5), 891-901.",2010,no,Argentina,Subtropical,South America,terrestrial,terrestrial,forest,Insecta,Fragment_5,1,Fragment_5_1,11.17,-64.2669,-31.1973,standardized_fragment,no,NA,trap,yellow pan trap,34,cm diameter,1,trap per plot,plot,2,1,per plot,72,hours,1,,
